device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:05Z,2021-10-23T13:47:11.612117Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:07Z,2021-10-23T13:47:11.611904Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:09Z,2021-10-23T13:47:11.611761Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:01Z,2021-10-23T13:47:05.589227Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:59Z,2021-10-23T13:47:05.588873Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:47:03Z,2021-10-23T13:47:05.570928Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:53Z,2021-10-23T13:46:59.469116Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:57Z,2021-10-23T13:46:59.46865Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:55Z,2021-10-23T13:46:59.471849Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:49Z,2021-10-23T13:46:53.3818Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:47Z,2021-10-23T13:46:53.383276Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:51Z,2021-10-23T13:46:53.382339Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:45Z,2021-10-23T13:46:47.866817Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:43Z,2021-10-23T13:46:47.882066Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:41Z,2021-10-23T13:46:47.882062Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:37Z,2021-10-23T13:46:41.596247Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:39Z,2021-10-23T13:46:41.594814Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:35Z,2021-10-23T13:46:41.595737Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:33Z,2021-10-23T13:46:35.517199Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:29Z,2021-10-23T13:46:35.516882Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:31Z,2021-10-23T13:46:35.528278Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:27Z,2021-10-23T13:46:29.785426Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:23Z,2021-10-23T13:46:29.778918Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:25Z,2021-10-23T13:46:29.794196Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:17Z,2021-10-23T13:46:23.80337Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:19Z,2021-10-23T13:46:23.803188Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:21Z,2021-10-23T13:46:23.803507Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:13Z,2021-10-23T13:46:17.932856Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:15Z,2021-10-23T13:46:17.932663Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:11Z,2021-10-23T13:46:17.93354Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:05Z,2021-10-23T13:46:12.820925Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:09Z,2021-10-23T13:46:12.82293Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:07Z,2021-10-23T13:46:12.823401Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:03Z,2021-10-23T13:46:06.641721Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:45:59Z,2021-10-23T13:46:06.643496Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:46:01Z,2021-10-23T13:46:06.643064Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:45:53Z,2021-10-23T13:46:04.266537Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:45:51Z,2021-10-23T13:46:04.266367Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:45:55Z,2021-10-23T13:46:04.265971Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:45:57Z,2021-10-23T13:46:04.267799Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:45:49Z,2021-10-23T13:46:04.267704Z,0
25029,27.8778781890869,76.0614852905273,2021-10-23T13:45:47Z,2021-10-23T13:46:04.267487Z,0
25029,27.8833084106445,76.0656280517578,2021-10-23T13:41:46Z,2021-10-23T13:41:50.581299Z,14
25029,27.8832302093506,76.0656204223633,2021-10-23T13:41:48Z,2021-10-23T13:41:50.581207Z,12
25029,27.8835391998291,76.0656204223633,2021-10-23T13:41:40Z,2021-10-23T13:41:44.605661Z,15
25029,27.8834667205811,76.0656127929687,2021-10-23T13:41:42Z,2021-10-23T13:41:44.60662Z,13
25029,27.8836193084717,76.0656204223633,2021-10-23T13:41:38Z,2021-10-23T13:41:44.605109Z,15
25029,27.8837757110596,76.0656356811523,2021-10-23T13:41:34Z,2021-10-23T13:41:38.667733Z,14
25029,27.8836975097656,76.0656204223633,2021-10-23T13:41:36Z,2021-10-23T13:41:38.667169Z,14
25029,27.8838443756104,76.0656356811523,2021-10-23T13:41:32Z,2021-10-23T13:41:38.666893Z,13
25029,27.8839206695557,76.0656433105469,2021-10-23T13:41:30Z,2021-10-23T13:41:32.802042Z,13
25029,27.8839988708496,76.0656356811523,2021-10-23T13:41:28Z,2021-10-23T13:41:32.800499Z,14
25029,27.8840751647949,76.0656356811523,2021-10-23T13:41:26Z,2021-10-23T13:41:32.798683Z,13
25029,27.8842639923096,76.0656356811523,2021-10-23T13:41:20Z,2021-10-23T13:41:26.68532Z,10
25029,27.8842067718506,76.0656280517578,2021-10-23T13:41:22Z,2021-10-23T13:41:26.685231Z,11
25029,27.8841400146484,76.0656280517578,2021-10-23T13:41:24Z,2021-10-23T13:41:26.683935Z,12
25029,27.8843097686768,76.0656280517578,2021-10-23T13:41:18Z,2021-10-23T13:41:20.663149Z,6
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:14Z,2021-10-23T13:41:20.663683Z,0
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:16Z,2021-10-23T13:41:20.665107Z,0
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:10Z,2021-10-23T13:41:14.688219Z,0
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:08Z,2021-10-23T13:41:14.687449Z,0
25029,27.8843383789062,76.0656356811523,2021-10-23T13:41:12Z,2021-10-23T13:41:14.688734Z,0
